Molecule ChEMBL ID,SMILES,Standard Type,Standard Relation,Standard Value,Standard Units,Mw,logP,HBd,HBa,Max_ring_size,ro5_ok,ro5_count,Cluster
CHEMBL4454278,Cc1c(C)c2ccc(OC3CCN(Cc4ccc(Cl)cc4)CC3)cc2oc1=O,IC50,'=',1590.0,nM,397.14447130799994,5.106640000000005,0,4,6,False,3,90
CHEMBL4228589,CCN(CCCCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccccc1N(C)C,IC50,'=',3400.0,nM,471.25556304400004,5.228700000000005,0,6,6,False,3,91
CHEMBL1461072,Cn1c(=O)c2c(nc(SCc3ccc(F)cc3)n2C)n(C)c1=O,IC50,'=',4800.0,nM,334.08997494,1.4020999999999997,0,6,6,True,4,92
CHEMBL1927669,Cn1c(=O)c2c(nc(SCc3ccc(Cl)cc3)n2C)n(C)c1=O,IC50,'=',2770.0,nM,350.06042440000004,1.9163999999999994,0,6,6,True,4,92
CHEMBL2206105,Cn1c(=O)c2c(nc(SCc3cccc(Cl)c3)n2C)n(C)c1=O,IC50,'=',6430.0,nM,350.06042440000004,1.9163999999999994,0,6,6,True,4,92
CHEMBL1927670,Cn1c(=O)c2c(nc(SCc3ccc(Br)cc3)n2C)n(C)c1=O,IC50,'=',2620.0,nM,394.0099088200001,2.025499999999999,0,6,6,True,4,92
CHEMBL2206103,Cn1c(=O)c2c(nc(SCCCc3ccc(Cl)cc3)n2C)n(C)c1=O,IC50,'=',708.0,nM,378.09172452800004,2.3489999999999993,0,6,6,True,4,92
CHEMBL4798970,COCCNc1nnc(SCC(=O)N(Cc2cccc([N+](=O)[O-])c2)c2ccc(F)cc2)s1,IC50,'=',60.0,nM,477.0940743399999,3.9692000000000025,1,9,6,True,4,93
CHEMBL4752462,CCNc1nnc(SCC(=O)N(Cc2cccc([N+](=O)[O-])c2)c2ccc(F)cc2)s1,IC50,'=',336.0,nM,447.083509656,4.342700000000003,1,8,6,True,4,93
CHEMBL4779124,C=CCNc1nnc(SCC(=O)N(Cc2cccc([N+](=O)[O-])c2)c2ccc(F)cc2)s1,IC50,'=',502.0,nM,459.083509656,4.5088000000000035,1,8,6,True,4,93
CHEMBL4741381,CC(C)Nc1nnc(SCC(=O)N(Cc2cccc([N+](=O)[O-])c2)c2ccc(F)cc2)s1,IC50,'=',1073.0,nM,461.09915972,4.731200000000004,1,8,6,True,4,93
CHEMBL4752653,CCCNc1nnc(SCC(=O)N(Cc2cccc([N+](=O)[O-])c2)c2ccc(F)cc2)s1,IC50,'=',241.0,nM,461.09915972,4.732800000000004,1,8,6,True,4,93
CHEMBL4793973,CC(C)CNc1nnc(SCC(=O)N(Cc2cccc([N+](=O)[O-])c2)c2ccc(F)cc2)s1,IC50,'=',1786.0,nM,475.114809784,4.978800000000004,1,8,6,True,4,93
CHEMBL4778612,CCCCNc1nnc(SCC(=O)N(Cc2cccc([N+](=O)[O-])c2)c2ccc(F)cc2)s1,IC50,'=',1175.0,nM,475.114809784,5.122900000000004,1,8,6,False,3,93
CHEMBL4869187,COc1ccc2c(=O)c(/C=C/c3ccc(N(C)C)cc3)coc2c1,IC50,'=',490.0,nM,321.136493468,4.038000000000003,0,4,6,True,4,94
CHEMBL5218579,O=c1[nH]c2ccc(OCc3ccccc3)cc2c(=O)o1,IC50,'=',132.0,nM,269.068807832,2.0603,1,5,6,True,4,95
CHEMBL5219594,O=c1[nH]c2ccc(OCc3ccc(F)cc3)cc2c(=O)o1,IC50,'=',122.0,nM,287.05938602,2.1994,1,5,6,True,4,95
CHEMBL5220277,Cc1ccc(COc2ccc3[nH]c(=O)oc(=O)c3c2)cc1,IC50,'=',61.0,nM,283.084457896,2.3687199999999997,1,5,6,True,4,95
CHEMBL5220349,O=c1[nH]c2ccc(OCc3cccc(I)c3)cc2c(=O)o1,IC50,'=',43.0,nM,394.9654557999999,2.664900000000001,1,5,6,True,4,95
CHEMBL5218784,O=c1[nH]c2ccc(OCc3ccc(Br)cc3)cc2c(=O)o1,IC50,'=',9.5,nM,346.97931989999995,2.822800000000001,1,5,6,True,4,95
CHEMBL5220071,O=c1[nH]c2ccc(OCc3cccc(Br)c3)cc2c(=O)o1,IC50,'=',59.0,nM,346.97931989999995,2.822800000000001,1,5,6,True,4,95
CHEMBL5219958,CC(C)c1ccc(COc2ccc3[nH]c(=O)oc(=O)c3c2)cc1,IC50,'=',10.0,nM,311.115758024,3.1837000000000018,1,5,6,True,4,95
CHEMBL1257932,Oc1ccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1,IC50,'=',3.4,nM,354.148061196,4.372200000000003,2,5,6,True,4,96
CHEMBL1258274,O=[N+]([O-])c1ccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1,IC50,'=',8.8,nM,383.13822478400004,4.574800000000003,1,7,6,True,4,96
CHEMBL1257452,C(=N/Nc1nc2ccccc2nc1Cc1ccccc1)\c1ccccc1,IC50,'=',81.0,nM,338.153146576,4.666600000000003,1,4,6,True,4,96
CHEMBL1257692,COc1ccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1,IC50,'=',63.0,nM,368.16371126,4.675200000000004,1,5,6,True,4,96
CHEMBL1257933,CN(C)c1ccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1,IC50,'=',83.0,nM,381.195345736,4.732600000000004,1,5,6,True,4,96
CHEMBL1257570,Clc1ccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1,IC50,'=',76.0,nM,372.114174224,5.320000000000004,1,4,6,False,3,96
CHEMBL1258275,Brc1cccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)c1,IC50,'=',9.8,nM,416.06365864400004,5.429100000000004,1,4,6,False,3,96
CHEMBL3667544,O=C(NCc1ccc(-c2cc[nH]c(=O)c2)cc1)c1c(F)cccc1F,IC50,'>',130000.0,nM,340.102334128,3.2501000000000015,2,4,6,True,4,97
CHEMBL3667539,Cc1cccc(C)c1C(=O)NCc1ccc(-c2cc[nH]c(=O)c2)cc1,IC50,'>',130000.0,nM,332.15247787999994,3.5887400000000014,2,4,6,True,4,97
CHEMBL3667545,O=C(NCc1ccc(-c2cc[nH]c(=O)c2)cc1)c1c(F)cccc1Cl,IC50,'>',130000.0,nM,356.072783588,3.764400000000003,2,4,6,True,4,97
CHEMBL3667538,Cc1cccc(Cl)c1C(=O)NCc1ccc(-c2cc[nH]c(=O)c2)cc1,IC50,'>',130000.0,nM,352.097855464,3.933720000000002,2,4,6,True,4,97
CHEMBL3667536,O=C(NCc1ccc(-c2cc[nH]c(=O)c2)cc1)c1c(Cl)cccc1Cl,IC50,'>',130000.0,nM,372.043233048,4.278700000000002,2,4,6,True,4,97
CHEMBL3667535,COCCOc1cc(Cl)c(C(=O)NCc2ccc(-c3cc[nH]c(=O)c3)cc2)c(Cl)c1,IC50,'>',130000.0,nM,446.08001248,4.303900000000003,2,6,6,True,4,97
CHEMBL4852741,O=c1c(/C=C/c2ccc(O)cc2)coc2ccccc12,IC50,'=',2600.0,nM,264.07864424400003,3.6690000000000014,1,3,6,True,4,98
CHEMBL1241163,O=c1c(/C=C/c2ccccc2)coc2ccccc12,IC50,'>',100000.0,nM,248.083729624,3.9634000000000027,0,2,6,True,4,98
CHEMBL4862167,COc1ccc(/C=C/c2coc3ccccc3c2=O)cc1,IC50,'>',100000.0,nM,278.094294308,3.972000000000003,0,3,6,True,4,98
CHEMBL4875706,CN(C)c1ccc(/C=C/c2coc3ccccc3c2=O)cc1,IC50,'=',42000.0,nM,291.12592878400005,4.0294000000000025,0,3,6,True,4,98
CHEMBL4876665,O=c1c(/C=C/c2ccc(F)cc2)coc2ccccc12,IC50,'=',620.0,nM,266.07430781200003,4.102500000000002,0,2,6,True,4,98
CHEMBL1241257,O=c1c(/C=C/c2ccc(Cl)cc2)coc2ccccc12,IC50,'=',390.0,nM,282.044757272,4.616800000000003,0,2,6,True,4,98
CHEMBL3622371,O=C(N[C@@H](CCCCNC1CC1c1ccccc1)C(=O)NCc1ccccc1)c1ccccc1,IC50,'>',25000.0,nM,455.25727729600004,4.417400000000003,3,5,6,True,4,99
CHEMBL3765529,O=C(N[C@@H](CCCCNC1CC1c1ccccc1)C(=O)NCc1ccccc1)c1ccc(-c2ccccc2)cc1,IC50,'=',87000.0,nM,531.288577424,6.084400000000006,3,5,6,False,2,99
CHEMBL3764353,O=C(N[C@@H](CCCCNC1CC1c1ccccc1)C(=O)NCc1ccc(Cl)cc1)c1ccc(-c2ccccc2)cc1,IC50,'>',100000.0,nM,565.249605072,6.737800000000006,3,5,6,False,2,99
CHEMBL4851132,O=C(N[C@@H](CCCCNC1CC1c1ccccc1)C(=O)NCc1cccc(Cl)c1)c1ccc(-c2ccccc2)cc1,IC50,'>',100000.0,nM,565.249605072,6.737800000000006,3,5,6,False,2,99
CHEMBL3785355,O=C(N[C@@H](CCCCN[C@@H]1C[C@H]1c1ccccc1)C(=O)NCc1cccc(Cl)c1)c1ccc(-c2ccccc2)cc1,IC50,'>',100000.0,nM,565.249605072,6.737800000000006,3,5,6,False,2,99
CHEMBL3764836,O=C(N[C@@H](CCCCNC1CC1c1ccccc1)C(=O)NCc1cccc(C(F)(F)F)c1)c1ccc(-c2ccccc2)cc1,IC50,'>',100000.0,nM,599.275962052,7.103200000000006,3,5,6,False,2,99
CHEMBL5196436,CCC(=O)N1CCc2cc(C3CC3NCC3CCNCC3)ccc21,IC50,'>',100000.0,nM,327.231062548,2.4307999999999996,2,4,6,True,4,100
CHEMBL5174650,CCCC(=O)N1CCc2cc(C3CC3NCC3CCNCC3)ccc21,IC50,'>',100000.0,nM,341.246712612,2.820900000000001,2,4,6,True,4,100
CHEMBL5208082,CC(C)(C)C(=O)N1CCc2cc(C3CC3NCC3CCNCC3)ccc21,IC50,'>',100000.0,nM,355.262362676,3.0669000000000013,2,4,6,True,4,100
CHEMBL5184995,CCCCC(=O)N1CCc2cc(C3CC3NCC3CCNCC3)ccc21,IC50,'>',100000.0,nM,355.262362676,3.211000000000001,2,4,6,True,4,100
CHEMBL5204790,O=C(Cc1ccccc1)N1CCc2cc(C3CC3NCC3CCNCC3)ccc21,IC50,'>',100000.0,nM,389.246712612,3.2635000000000014,2,4,6,True,4,100
CHEMBL5201504,O=C(c1ccccc1)N1CCc2cc(C3CC3NCC3CCNCC3)ccc21,IC50,'>',100000.0,nM,375.231062548,3.334600000000001,2,4,6,True,4,100
CHEMBL4457897,Cn1cc(-c2cc(S(C)(=O)=O)cc(S(=O)(=O)c3cnc(CN)s3)c2)cn1,IC50,'>',100000.0,nM,412.03336799200014,1.2386000000000001,2,8,6,True,4,101
CHEMBL4440126,Cn1cc(-c2cc(S(C)(=O)=O)cc(S(=O)(=O)c3ccc(CN)s3)c2)cn1,IC50,'>',100000.0,nM,411.0381190240001,1.8436000000000001,2,7,6,True,4,101
CHEMBL4460845,Cn1cc(-c2cc(F)cc(S(=O)(=O)c3cnc(CN)s3)c2)cn1,IC50,'=',61700.0,nM,352.0463958760001,1.9742000000000002,2,6,6,True,4,101
CHEMBL4444163,CCc1cc(-c2cnn(C)c2)cc(S(=O)(=O)c2cnc(CN)s2)c1,IC50,'>',100000.0,nM,362.087117816,2.3975,2,6,6,True,4,101
CHEMBL4568508,CS(=O)(=O)c1cc(-c2ccccc2)cc(S(=O)(=O)c2cnc(CN)s2)c1,IC50,'=',59300.0,nM,408.027219992,2.5051000000000005,2,6,6,True,4,101
CHEMBL4515085,Cc1ccc(-c2cc(S(C)(=O)=O)cc(S(=O)(=O)c3cnc(CN)s3)c2)cc1,IC50,'=',88300.0,nM,422.042870056,2.8135200000000005,2,6,6,True,4,101
CHEMBL145059,O=C1CCc2ccc(OCc3ccccc3)cc2N1,IC50,'=',90400.0,nM,253.11027872,3.1503000000000014,1,3,6,True,4,102
CHEMBL2430708,O=C1CCc2ccc(OCCc3ccccc3)cc2N1,IC50,'=',53700.0,nM,267.125928784,3.192800000000002,1,3,6,True,4,102
CHEMBL2430709,O=C1CCc2ccc(OCCCc3ccccc3)cc2N1,IC50,'=',22500.0,nM,281.14157884800005,3.582900000000002,1,3,6,True,4,102
CHEMBL2430706,O=C1CCc2ccc(OCc3cccc(Cl)c3)cc2N1,IC50,'>',100000.0,nM,287.071306368,3.8037000000000027,1,3,6,True,4,102
CHEMBL2430707,O=C1CCc2ccc(OCc3cccc(Br)c3)cc2N1,IC50,'=',7980.0,nM,331.020790788,3.9128000000000025,1,3,6,True,4,102
CHEMBL3770377,O=C1CCc2ccc(OCc3ccc(Br)cc3)cc2N1,IC50,'=',7980.0,nM,331.020790788,3.9128000000000025,1,3,6,True,4,102
CHEMBL4114950,N[C@H]1CC[C@@H](N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)cc2)CC1,IC50,'=',10700.0,nM,374.19698346,5.087800000000004,3,2,6,False,3,103
CHEMBL4107028,N[C@H]1CC[C@H](N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)cc2)CC1,IC50,'=',14640.0,nM,374.19698346,5.087800000000004,3,2,6,False,3,103
CHEMBL3920987,N[C@H]1CC[C@H](N[C@@H]2C[C@H]2c2ccc(-c3cccc(C(F)(F)F)c3)cc2)CC1,IC50,'=',26290.0,nM,374.19698346,5.087800000000004,3,2,6,False,3,103
CHEMBL3965283,N[C@H]1CC[C@@H](N[C@@H]2C[C@H]2c2ccc(-c3cccc(C(F)(F)F)c3)cc2)CC1,IC50,'=',26780.0,nM,374.19698346,5.087800000000004,3,2,6,False,3,103
CHEMBL4113904,NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)cc2)CC1,IC50,'=',50000.0,nM,374.19698346,5.087800000000004,3,2,6,False,3,103
CHEMBL4111141,N[C@@H]1CCN(C2CCC(N[C@H]3C[C@@H]3c3ccc(-c4cccc(C(F)(F)F)c4)cc3)CC2)C1,IC50,'=',5580.0,nM,443.254832684,5.162100000000004,3,3,6,False,3,103
CHEMBL2206097,COc1cccc(CCSc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,IC50,'=',48100.0,nM,360.12561150000005,1.3140999999999998,0,7,6,True,4,104
CHEMBL2206095,Cn1c(=O)c2c(nc(SCCc3cccc(C(F)(F)F)c3)n2C)n(C)c1=O,IC50,'=',141000.0,nM,398.10243144400005,2.3243,0,6,6,True,4,104
CHEMBL4748948,COc1cc(/C=C/C(=O)N2CCCCC2)ccc1OC(=O)N(C)C,IC50,'=',33300.0,nM,332.173607248,2.7813000000000017,0,6,6,True,4,105
CHEMBL4747710,CCN(C)C(=O)Oc1ccc(/C=C/C(=O)N2CCCCC2)cc1OC,IC50,'=',29600.0,nM,346.189257312,3.171400000000002,0,6,6,True,4,105
CHEMBL4756054,COc1cc(/C=C/C(=O)N2CCCCC2)ccc1OC(=O)N(c1ccccc1)c1ccccc1,IC50,'=',46200.0,nM,456.204907376,6.058000000000006,0,6,6,False,3,105
CHEMBL4762653,COc1cc(/C=C/C(=O)N2CCN(Cc3ccccc3)CC2)ccc1OC(=O)N(c1ccccc1)c1ccccc1,IC50,'=',14700.0,nM,547.247106536,6.389900000000007,0,7,6,False,2,105
CHEMBL4745075,COc1cc(/C=C/C(=O)N2CCc3ccccc3C2)ccc1OC(=O)N(c1ccccc1)c1ccccc1,IC50,'=',16900.0,nM,504.204907376,6.630400000000006,0,6,6,False,2,105
CHEMBL4759355,COc1cc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)ccc1OC(=O)N(c1ccccc1)c1ccccc1,IC50,'=',34600.0,nM,546.251857568,7.526800000000008,0,6,6,False,2,105
CHEMBL3133242,COc1cc(/C=C/c2ccc(OCCCCCCN(C)C)cc2)cc(OC)c1,IC50,'=',37460.0,nM,383.246043916,5.375000000000005,0,4,6,False,3,106
CHEMBL3394523,CC1=NN(C(=O)CN2CCN(CCO)CC2)C(c2cc(Br)cc(Br)c2O)C1,IC50,'=',12290.0,nM,502.02151482799997,2.1764,2,7,6,False,3,107
CHEMBL3394522,CC1=NN(C(=O)CN2CCNCC2)C(c2cc(Br)cc(Br)c2O)C1,IC50,'=',2000.0,nM,457.99530007999994,2.471700000000001,2,6,6,True,4,107
CHEMBL3394524,CC1=NN(C(=O)CN2CCC(O)CC2)C(c2cc(Br)cc(Br)c2O)C1,IC50,'=',12440.0,nM,472.994965732,3.023200000000001,2,6,6,True,4,107
CHEMBL3394521,CC1=NN(C(=O)CN2CCC(=O)CC2)C(c2cc(Br)cc(Br)c2O)C1,IC50,'=',8380.0,nM,470.979315668,3.2314000000000016,1,6,6,True,4,107
CHEMBL3394525,CC1=NN(C(=O)CN2CCC(CO)CC2)C(c2cc(Br)cc(Br)c2O)C1,IC50,'=',25650.0,nM,487.010615796,3.270800000000002,2,6,6,True,4,107
CHEMBL3394520,CC1=NN(C(=O)CN2CCCCC2)C(c2cc(Br)cc(Br)c2O)C1,IC50,'=',7800.0,nM,457.000051112,4.052400000000003,1,5,6,True,4,107
CHEMBL4228676,COc1ccccc1CN(C)CCCCCCn1sc2cc(OC)c(OC)cc2c1=O,IC50,'=',19900.0,nM,444.2082785039999,4.781200000000005,0,6,6,True,4,108
CHEMBL4799739,NC(=O)[C@@H]1COCCN1Cc1ccc(OCc2cccc(F)c2)cc1F,IC50,'=',57620.0,nM,362.14419894,2.2299000000000007,2,5,6,True,4,109
CHEMBL4749026,NC(=O)[C@@H]1CCN1Cc1ccc(OCc2cccc(F)c2)cc1F,IC50,'=',18595.0,nM,332.133634256,2.6033999999999997,2,4,6,True,4,109
CHEMBL4741730,Cc1cc(OCc2cccc(F)c2)ccc1CN1CC[C@H]1C(N)=O,IC50,'=',8651.0,nM,328.158706132,2.7727199999999996,2,4,6,True,4,109
CHEMBL4763805,NC(=O)[C@@H]1CCN1Cc1ccc(OCc2cccc(F)c2)cc1Cl,IC50,'=',2132.0,nM,348.104083716,3.117700000000001,2,4,6,True,4,109
CHEMBL4786410,NC(=O)[C@@H]1CC(F)(F)CN1Cc1ccc(OCc2cccc(F)c2)cc1,IC50,'=',14535.0,nM,364.139862508,3.0996000000000024,2,4,6,True,4,110
CHEMBL4787223,CC1(C)C[C@@H](C(N)=O)N(Cc2ccc(OCc3cccc(F)c3)cc2)C1,IC50,'=',17490.0,nM,356.19000626,3.4905000000000026,2,4,6,True,4,110
CHEMBL3651092,N#Cc1ccc(CN[C@H]2CC2c2ccccc2)cc1,IC50,'=',1400.0,nM,248.131348512,3.2039800000000014,1,2,6,True,4,111
CHEMBL492697,c1ccc(CN[C@H]2C[C@@H]2c2ccccc2)cc1,IC50,'=',5700.0,nM,223.136099544,3.332300000000002,1,1,6,True,4,111
CHEMBL3651091,Fc1ccc(CN[C@H]2CC2c2ccccc2)cc1,IC50,'=',10000.0,nM,241.126677732,3.471400000000002,1,1,6,True,4,111
CHEMBL4289408,Clc1ccc(CN[C@H]2C[C@@H]2c2ccccc2)cc1,IC50,'=',205.5,nM,257.097127192,3.9857000000000022,1,1,6,True,4,111
CHEMBL3651093,FC(F)(F)c1ccc(CN[C@H]2CC2c2ccccc2)cc1,IC50,'=',3200.0,nM,291.12348417199996,4.351100000000002,1,1,6,True,4,111
CHEMBL3651109,Fc1ccc(CN[C@H]2CC2c2ccc(Oc3ccccc3)cc2)cc1,IC50,'=',9000.0,nM,333.15289248,5.2637000000000045,1,2,6,False,3,111
CHEMBL3652429,CS(=O)(=O)c1ccc(-c2ccc3cc(-n4ccnc4)ccc3n2)cc1,IC50,'=',450.0,nM,349.0884977200001,3.4910000000000014,0,5,6,True,4,112
CHEMBL3652421,c1ccc(-c2ccc3cc(-n4ccnc4)ccc3n2)cc1,IC50,'=',1130.0,nM,271.11094741600004,4.087500000000002,0,3,6,True,4,112
CHEMBL3652422,COc1ccc(-c2ccc3cc(-n4ccnc4)ccc3n2)cc1,IC50,'=',670.0,nM,301.1215121,4.0961000000000025,0,4,6,True,4,112
CHEMBL3652426,CN(C)c1ccc(-c2ccc3cc(-n4ccnc4)ccc3n2)cc1,IC50,'=',2090.0,nM,314.15314657600004,4.153500000000003,0,4,6,True,4,112
CHEMBL3652425,Fc1ccc(-c2ccc3cc(-n4ccnc4)ccc3n2)cc1,IC50,'=',10000.0,nM,289.101525604,4.226600000000003,0,3,6,True,4,112
CHEMBL3652427,FC(F)(F)Oc1ccc(-c2ccc3cc(-n4ccnc4)ccc3n2)cc1,IC50,'=',150.0,nM,355.09324666400005,4.986100000000004,0,4,6,True,4,112
CHEMBL4084007,CC(C)N1CCN(CCCOc2ccc3c(c2)NC(=O)CC3)CC1,IC50,'=',9400.0,nM,331.225977168,2.366200000000001,1,5,6,True,4,113
CHEMBL4059592,O=C1CCc2ccc(OCCCN3CCN(Cc4ccccc4)CC3)cc2N1,IC50,'=',6600.0,nM,379.22597716800004,3.1580000000000013,1,5,6,True,4,113
CHEMBL4095173,O=[N+]([O-])/C=C/c1cccc(OCc2cccc(C(F)(F)F)c2)c1,IC50,'=',8780.0,nM,323.076927904,4.531800000000002,0,4,6,True,4,114
CHEMBL5174014,N#Cc1ccc(COc2ccc3c(c2)SCC(=O)N3)cc1,IC50,'=',714.0,nM,296.061948624,3.1814800000000014,1,4,6,True,4,115
CHEMBL5176809,O=C1CSc2cc(OCc3ccccc3)ccc2N1,IC50,'=',8060.0,nM,271.066699656,3.309800000000001,1,3,6,True,4,115
CHEMBL5170948,O=C1CSc2cc(OCCc3ccccc3)ccc2N1,IC50,'=',13100.0,nM,285.08234972,3.3523000000000014,1,3,6,True,4,115
CHEMBL5194774,O=C1CSc2cc(OCCCc3ccccc3)ccc2N1,IC50,'=',96800.0,nM,299.097999784,3.7424000000000017,1,3,6,True,4,115
CHEMBL5199383,O=C1CSc2cc(OCc3ccc(Cl)cc3)ccc2N1,IC50,'=',24400.0,nM,305.02772730400005,3.9632000000000023,1,3,6,True,4,115
CHEMBL5174857,O=C1CSc2cc(OCc3ccc(Br)cc3)ccc2N1,IC50,'=',15600.0,nM,348.97721172400003,4.072300000000003,1,3,6,True,4,115
CHEMBL4080020,O=C1CCc2ccc(OCCCCN3CCN(Cc4ccccc4)CC3)cc2N1,IC50,'=',7400.0,nM,393.24162723200004,3.5481000000000025,1,5,6,True,4,116
CHEMBL4159091,O=[N+]([O-])c1cccc(-c2csc(NN=C3CCCCC3)n2)c1,IC50,'=',2560.0,nM,316.099396752,4.450300000000003,1,6,6,True,4,117
CHEMBL4175062,CC1CCC(=NNc2nc(-c3cccc([N+](=O)[O-])c3)cs2)CC1,IC50,'=',4250.0,nM,330.11504681599996,4.6963000000000035,1,6,6,True,4,117
CHEMBL4164415,O=[N+]([O-])c1cccc(-c2csc(NN=C3CCCCCC3)n2)c1,IC50,'=',1590.0,nM,330.115046816,4.840400000000003,1,6,7,True,4,117
CHEMBL4163420,O=[N+]([O-])c1cccc(-c2csc(NN=C3CCCCCCC3)n2)c1,IC50,'=',1820.0,nM,344.13069688,5.230500000000004,1,6,8,False,3,117
CHEMBL2391880,O=C1OCc2ccc(OCCOc3ccc(F)cc3)cc21,IC50,'=',323.0,nM,288.07978711600003,2.953900000000001,0,4,6,True,4,118
CHEMBL2391874,O=C1OCc2ccc(OCCc3ccc(F)cc3)cc21,IC50,'=',1070.0,nM,272.084872496,3.1176000000000013,0,3,6,True,4,118
CHEMBL2391875,Cc1ccc(CCOc2ccc3c(c2)C(=O)OC3)cc1,IC50,'=',7330.0,nM,268.10994437200003,3.286920000000002,0,3,6,True,4,118
CHEMBL2391873,O=C1OCc2ccc(OCCc3ccc(Cl)cc3)cc21,IC50,'=',498.0,nM,288.05532195600006,3.6319000000000026,0,3,6,True,4,118
CHEMBL602880,COc1cccc(COc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,IC50,'=',1010.0,nM,330.13280505600005,0.5582999999999996,0,8,6,True,4,119
CHEMBL602466,Cn1c(=O)c2c(nc(OCc3cccc(C(F)(F)F)c3)n2C)n(C)c1=O,IC50,'=',152.0,nM,368.10962500000005,1.5684999999999998,0,7,6,True,4,119
CHEMBL4573517,Cn1c(=O)c2c(nc3n2CCN3Cc2ccccc2Br)n(C)c1=O,IC50,'>',1000.0,nM,389.048736852,1.2163999999999997,0,7,6,True,4,120
CHEMBL4549927,COc1ccccc1CN1CCCCn2c1nc1c2c(=O)n(C)c(=O)n1C,IC50,'>',1000.0,nM,369.180089596,1.2426999999999997,0,8,7,True,4,120
CHEMBL4530654,Cn1c(=O)c2c(nc3n2CCCCN3Cc2ccccc2F)n(C)c1=O,IC50,'>',1000.0,nM,357.1601031,1.3731999999999998,0,7,7,True,4,120
CHEMBL4535750,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccccc2Br)n(C)c1=O,IC50,'>',1000.0,nM,403.064386916,1.6064999999999996,0,7,6,True,4,120
CHEMBL4550899,Cn1c(=O)c2c(nc3n2CCCCN3Cc2ccccc2Cl)n(C)c1=O,IC50,'>',1000.0,nM,373.13055256,1.8874999999999995,0,7,7,True,4,120
CHEMBL4559410,Cn1c(=O)c2c(nc3n2CCCCN3Cc2ccccc2Br)n(C)c1=O,IC50,'>',1000.0,nM,417.08003698000005,1.9965999999999997,0,7,7,True,4,120
CHEMBL4573063,Cn1c(=O)c2c(nc3n2CCN3Cc2ccc(Cl)cc2)n(C)c1=O,IC50,'>',1000.0,nM,345.09925243199996,1.1072999999999995,0,7,6,True,4,121
CHEMBL4574378,Cn1c(=O)c2c(nc3n2CCN3Cc2ccc(F)c(Br)c2)n(C)c1=O,IC50,'>',1000.0,nM,407.03931504,1.3554999999999997,0,7,6,True,4,121
CHEMBL3918471,COc1cccc(/C=C2\Cc3cc(O)ccc3C2=O)c1,IC50,'=',1190.0,nM,266.09429430800003,3.223200000000002,1,3,6,True,4,122
CHEMBL3965044,O=C1/C(=C/c2cccc(F)c2)Cc2cc(O)ccc21,IC50,'=',458.0,nM,254.074307812,3.3537000000000017,1,2,6,True,4,122
CHEMBL3958135,Cc1cccc(/C=C2\Cc3cc(O)ccc3C2=O)c1,IC50,'=',860.0,nM,250.099379688,3.5230200000000025,1,2,6,True,4,122
CHEMBL3979091,O=C1/C(=C/c2cccc(Br)c2)Cc2cc(O)ccc21,IC50,'=',131.0,nM,313.994241692,3.977100000000002,1,2,6,True,4,122
CHEMBL156861,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Br)c21,IC50,'=',650.0,nM,349.042588852,3.0241000000000016,1,5,6,True,4,123
CHEMBL158946,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)N(C)C)c(Br)c21,IC50,'=',540.0,nM,363.058238916,3.3663000000000025,0,5,6,True,4,123
CHEMBL5218458,CC/N=C1\CCc2c1n(C)c1ccc(OC(=O)NC)c(Br)c21,IC50,'=',210.0,nM,363.058238916,3.414200000000002,1,5,6,True,4,123
CHEMBL160836,CC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Br)c21,IC50,'=',210.0,nM,363.058238916,3.414200000000002,1,5,6,True,4,123
CHEMBL348607,CCCCNC(=O)Oc1ccc2c(c1Br)c1c(n2C)/C(=N\C)CC1,IC50,'=',750.0,nM,391.08953904400005,4.1944000000000035,1,5,6,True,4,123
CHEMBL156630,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NCc3ccccc3)c(Br)c21,IC50,'=',5470.0,nM,425.07388898,4.5945000000000045,1,5,6,True,4,123
CHEMBL1945160,N#Cc1cccc(COc2ccc3occc(=O)c3c2)c1,IC50,'=',255.0,nM,277.07389321200003,3.243680000000002,0,4,6,True,4,124
CHEMBL3288301,N#Cc1cccc(COc2ccc3c(c2)CCCC3=O)c1,IC50,'=',24.0,nM,277.11027872000005,3.6562800000000024,0,3,6,True,4,125
